"seller_id","seller_city","seller_state","total_orders","total_items_sold","unique_products_sold","total_product_revenue","total_freight_value","total_revenue","average_review_score"
"9a84ba99f5367fdbd4598363496f1ea2","luziania","GO",16,16,3,2284.98,435.95,2720.93,3.63
"9aa388272ee334b6ae07bc73706e254a","muriae","MG",6,7,2,678.00,183.46,861.46,3.86
"9ac4f14370b1e24ddc58be041b7f99df","jaragua","GO",5,5,5,314.51,122.14,436.65,4.40
"9ac75591b69c3402684b6ce0310f22ee","sao paulo","SP",1,1,1,60.50,9.17,69.67,5.00
"9add47bf45ce8e8c7db6b9cf670b1e09","fazenda rio grande","PR",43,45,12,4829.24,1158.04,5987.28,4.20
"9b00cad94ef3078faf6fba2e792c158f","janauba","MG",1,1,1,354.90,18.92,373.82,5.00
"9b00ed88b7fdb95d6ff76e27c1b52d16","sao paulo","SP",47,51,19,1627.88,575.48,2203.36,4.51
"9b013e03b2ab786505a1d3b5c0756754","vicente de carvalho","SP",174,225,57,9027.40,2604.21,11631.61,4.00
"9b1050e85becf3ae99c1cf4934c9bc5d","montes claros","MG",2,2,1,85.14,30.20,115.34,2.50
"9b1585752613ec342d03bbab9997ec48","rio de janeiro","RJ",3,3,3,4248.98,100.06,4349.04,3.67
"9b1ab052f5fca308ba743ac789ebb2e1","pitanga","PR",2,2,2,294.09,31.99,326.08,4.00
"9b1f656ca3060f8af17a50d8a024b533","santos","SP",2,2,2,41.00,47.68,88.68,5.00
"9b522ba7eae9e1d04082f267144583cc","sao paulo","SP",4,6,3,1507.60,148.05,1655.65,4.50
"9b76ad3d04236f76bc71c59470305e13","boituva","SP",2,3,2,394.70,61.93,456.63,5.00
"9bade61a92bed55a25d2b67b9f4ed739","sao jose dos pinhais","PR",2,3,1,117.68,57.12,174.80,2.33
"9baf5cb77970f539089d09a38bcec5c3","indaiatuba","SP",32,33,25,6129.67,543.73,6673.40,4.33
"9bc484c87d79cd4874e05ca182658045","sao paulo","SP",9,9,9,1120.00,149.87,1269.87,4.00
"9bcdfa7b615b3abb9461d9e3ad9886ae","blumenau","SC",14,20,10,2126.07,397.72,2523.79,4.60
"9bf11dfc0bec77e5a23028043c3c5a8f","contagem","MG",1,1,1,115.00,17.06,132.06,1.00
"9c068d10aca38e85c50202e17b4a7e88","coxim","MS",17,17,13,2658.90,449.93,3108.83,4.13
"9c0e69c7bf2619675bbadf47b43f655a","sao jose dos campos","SP",157,206,69,33702.78,2900.18,36602.96,4.02
"9c1c0c36cd23c20897e473901a8fb149","praia grande","SP",6,7,3,544.97,172.07,717.04,5.00
"9c351405b754cc5ce3e2ecf277bb034a","sao paulo","SP",1,1,1,45.00,14.11,59.11,1.00
"9c3a1c416c765687bc79a04113269929","carmo da mata","MG",1,1,1,74.90,58.90,133.80,1.00
"9c3c24eca51c52b91c1de727d2a2ae06","caxias do sul","RS",6,6,3,307.50,113.66,421.16,4.50
"9c4d31c7e46ab03a43fc06e3142afd4e","rio de janeiro","RJ",2,2,2,1218.90,43.82,1262.72,4.50
"9c54608f0996c32ae4743089d915f845","loanda","PR",3,3,3,194.80,109.92,304.72,4.00
"9c57bc60cfad5ee62d35d3f1ce4593a1","curitiba","PR",1,1,1,180.00,15.43,195.43,1.00
"9c690ceacd5c66731bf443ea810195cb","camanducaia","MG",10,12,2,871.80,249.22,1121.02,4.42
"9c7fd21e0aa159b20da593371f08ff7c","osasco","SP",7,8,5,798.30,123.50,921.80,3.38
"9cad4b68bb993ee401a3c5aaa2bc26dd","birigui","SP",5,7,4,649.30,114.03,763.33,3.43
"9cea4682e16655f7da87f406902e989e","araucaria","PR",4,9,2,87.76,131.47,219.23,2.33
"9cf787a239c1aa29dbd76f153dc13f9a","franca","SP",4,4,2,316.00,52.40,368.40,4.75
"9d213f303afae4983637247556438ede","ibitinga","SP",2,3,2,47.70,73.11,120.81,5.00
"9d39404483343dd55c7ae254494d8388","sao paulo","SP",10,10,4,293.20,141.08,434.28,3.50
"9d489893ff6af05029671b785f54b998","leme","SP",5,6,5,298.70,102.54,401.24,4.17
"9d4db00d65d7760644ac0c14edb5fd86","sorocaba","SP",98,100,41,9979.70,1533.11,11512.81,4.52
"9d5604a1f112324ad6b2aa552122e0fb","florianopolis","SP",13,17,3,421.50,340.48,761.98,3.65
"9d5a9018aee56acb367ba9c3f05d1d6a","aparecida de goiania","GO",67,79,22,10292.31,1689.90,11982.21,4.41
"9d681c7e12db302cb261e721040dde65","curitiba","PR",13,14,8,785.60,273.08,1058.68,4.93
"9d69ba0a7a626a64dc5db08e529559cf","ribeirao preto","SP",1,1,1,19.30,18.24,37.54,5.00
"9d7a1d34a5052409006425275ba1c2b4","franca","SP",13,16,12,1054.82,277.05,1331.87,3.75
"9da15f4a4ea758d9eeb49000dbe57e22","osasco","SP",1,1,1,196.90,37.71,234.61,2.00
"9da1ca0bef29ee170e541927a5aeabdc","votuporanga","SP",6,6,2,1484.40,127.63,1612.03,3.00
"9dc79dd988ac42f4d56c340d7048420a","sao paulo","SP",4,4,3,749.60,94.33,843.93,4.75
"9dd459b29a14bf89d47183cf2cd0e4c7","sao paulo","SP",2,2,2,180.00,18.82,198.82,5.00
"9dd59e43f0c9f0553244e8f9c2fb247e","foz do iguacu","PR",10,10,8,356.30,151.82,508.12,4.80
"9dda5bbacd45e18d6485fee649205d09","santa rita do sapucai","MG",19,22,18,1912.60,506.73,2419.33,4.23
"9de4643a8dbde634fe55621059d92273","joinville","SC",72,81,5,17560.34,1722.07,19282.41,4.53
"9df5750209b83567ec144eb299d7d634","sao leopoldo","RS",11,11,8,4917.00,259.30,5176.30,4.00
"9e17b9d64683aebcbb9ee362d06463b4","ribeirao preto","SP",2,3,2,98.70,37.97,136.67,1.00
"9e25199f6ef7e7c347120ff175652c3b","taubate","SP",1,1,1,12.50,14.52,27.02,4.00
"9e6229250fedbe05838fef417b74e7fb","mirandopolis","SP",74,78,25,13132.20,1854.45,14986.65,3.90
"9e6967d3cf386d284251784b18ccb485","sao caetano do sul","SP",9,11,3,517.67,137.23,654.90,3.64
"9e7c5f4d7770eab65738cca38f9efccf","sao paulo","SP",2,2,2,184.80,38.08,222.88,3.50
"9e94fa26a70ede4d26226e918e8706a2","sao carlos","SP",1,1,1,62.80,9.94,72.74,5.00
"9e9b539eb2806acee3f5c28085c1db9f","contagem","MG",3,3,3,967.00,72.47,1039.47,3.67
"9ed65337433adfbedefd23dd76eaa494","sao paulo","SP",6,6,3,1262.60,81.05,1343.65,4.83
"9ef932e837d8b7f392c0bfee9d359dc2","ibitinga","SP",1,1,1,59.90,19.66,79.56,3.00
"9f50216bfd01913736a55a11b55ea842","taubate","SP",17,19,14,1354.00,317.10,1671.10,4.47
"9f505651f4a6abe901a56cdc21508025","sao paulo","SP",397,430,77,26361.82,6030.04,32391.86,4.28
"9f56a7a649097b166d8ed286ad86a15c","rio de janeiro","RJ",2,2,2,27.98,23.04,51.02,1.00
"9fbd5666d8618fa571c4230fafa09bd6","sao paulo","SP",1,1,1,79.90,16.81,96.71,5.00
"9fc70243fb26800cba56e8f014797004","belo horizonte","MG",6,7,2,466.60,104.70,571.30,4.57
"9fe7c6641c79970ab48185498f547c09","sao paulo","SP",1,1,1,130.00,34.71,164.71,5.00
"a00824eb9093d40e589b940ec45c4eb0","bofete","SP",3,3,1,9399.97,379.49,9779.46,4.67
"a0415d9b25ede3c4b1e477e9916ffc03","nova iguacu","RJ",10,10,8,4044.10,203.88,4247.98,3.90
"a066df7361163e7ddc5d7452dd17448b","franca","SP",15,17,6,1078.30,266.32,1344.62,4.47
"a06c8ff043abea0528ee44171e2140a2","divinopolis","MG",8,8,6,514.50,92.43,606.93,4.75
"a080fc8a850289b27500f6b49cca2553","sao paulo","SP",4,4,4,383.00,52.57,435.57,4.75
"a08692680c77d30a0b4280da5df01c5a","sao paulo","SP",6,17,4,2433.00,227.91,2660.91,5.00
"a09a13f18ed27932d08438aa6f12756e","sapiranga","RS",1,1,1,29.90,16.11,46.01,3.00
"a0a14e50070f3225b3eabba5b85da517","curitiba","PR",4,4,1,176.20,72.44,248.64,4.50
"a0d7fbb07bb5ebc3b05980e750db56f3","ferraz de vasconcelos","SP",3,4,4,848.99,236.19,1085.18,2.00
"a0e19590a0923cdd0614ea9427713ced","sao jose dos pinhais","PR",2,7,1,258.30,139.12,397.42,1.00
"a1040efe9ff4a6f93c28b0499eada8f5","jundiai","SP",1,1,1,1658.83,34.48,1693.31,5.00
"a1043bafd471dff536d0c462352beb48","ilicinea","MG",718,770,6,101901.16,31844.09,133745.25,4.19
"a11a0e0ca67423425691db355cff69b0","indaiatuba","SP",2,2,2,448.90,28.08,476.98,5.00
"a13580f0e8f782b7a543885a0ef99f08","rio de janeiro","RJ",10,10,5,1304.90,258.78,1563.68,4.40
"a13aaf2d2886ab9fb30fb9a920160b8f","joinville","SC",4,4,1,1011.52,74.31,1085.83,4.50
"a1474fd46fd3430168f7ec202da39408","pinhais","SP",12,14,8,2752.50,661.02,3413.52,4.43
"a150c540f572d0fb53992264bc5c10b5","sorocaba","SP",1,1,1,119.90,15.59,135.49,4.00
"a1544b9ea0b2390e020537d4daa89049","jundiai","SP",8,8,4,841.20,107.33,948.53,3.88
"a154d7316f158bb42e6fa18bbe3afd3a","sao paulo","SP",2,2,1,139.80,50.33,190.13,3.00
"a17f621c590ea0fab3d5d883e1630ec6","sorocaba","SP",65,80,34,2778.58,1122.96,3901.54,4.09
"a1bea7061f61f6fdd9a85a6325ba1033","carapicuiba / sao paulo","SP",9,9,8,810.95,99.93,910.88,4.44
"a1bea9970d8f65b240555f99c2214f7f","pinhais","PR",1,1,1,75.00,27.48,102.48,3.00
"a1ed30492b3b798bc121845bc4aa7366","sao paulo","SP",1,2,1,41.80,23.70,65.50,3.00
"a20d8058c866dbaeca014d2cd20ac62e","sao jose dos campos","SP",2,2,1,1194.00,44.90,1238.90,5.00
"a213f1bd6458f4a158f3746cb2514559","maringa","PR",1,1,1,41.52,14.43,55.95,5.00
"a218df5c097b0ca409cfaac1488cc7f6","araraquara","SP",4,4,4,130.69,110.01,240.70,2.75
"a21c11ec5c3f03e7cc9f9203bff9e1c6","santana de parnaiba","SP",3,4,2,385.00,90.88,475.88,3.00
"a23266650e7c84bb93fbbba502137478","porto alegre","RS",11,16,8,1512.40,279.04,1791.44,3.25
"a247197e2e9c19a6a53a6888cb8b660f","sao jose do rio preto","SP",2,2,1,798.00,143.07,941.07,1.00
"a254c682cc01e119f83530446f1df9a9","cafelandia","SP",6,7,3,569.40,240.02,809.42,4.14
"a2a41aedb70551d4a85aa04dc2fced48","sao paulo","SP",2,2,1,52.79,26.94,79.73,4.00
"a2b5b6105ea5942300631d2e76f4ffe0","osasco","SP",16,16,6,3286.69,722.65,4009.34,4.75
"a2b911e9ad40dc7d61c142a4683e2d85","barra mansa","RJ",1,1,1,85.90,34.40,120.30,5.00
"a2deecd5398f5df4987110c80a1972a3","sao paulo","SP",16,16,7,827.43,292.10,1119.53,3.66
"a2e85714b56b1cb6bb24a9a6e6cad36f","miguelopolis","SP",2,3,3,339.70,40.74,380.44,1.00
"a2e874074c877c5a05abae80ad6e488f","sao jose do rio preto","SP",44,46,21,8071.98,1202.82,9274.80,3.91
"a2fa0bdc798ee84cdb08281337cf4fb6","florianopolis","SC",10,13,7,392.75,218.27,611.02,4.23
"a3082f442524a1be452e3189e003b361","curitiba","SP",3,4,3,301.60,97.65,399.25,4.25
"a35124e2d763d7ca3fbe3b97d143200f","sao paulo","SP",4,7,2,411.50,78.89,490.39,4.43
"a353b1083c9863d756d9404695016d64","cariacica","ES",1,1,1,120.00,17.09,137.09,5.00
"a35ef466c6fd6d052f5d241240d3c5e2","novo hamburgo","RS",3,3,3,569.90,79.65,649.55,4.67
"a369d693961cb93b61ca2cc518872a85","sao jose do rio preto","SP",11,18,7,2597.00,616.79,3213.79,4.11
"a36ac007a4d18f865c8d32c3b2402c2d","barueri","SP",9,9,3,1359.78,177.19,1536.97,2.56
"a36b125ac6d5fdbc7f50de85c9157bdc","ribeirao preto","SP",24,26,10,1843.64,388.99,2232.63,4.04
"a37c340b91cb0169e8b029db6440fba2","sao paulo","SP",5,5,1,345.00,94.95,439.95,4.80
"a3a38f4affed601eb87a97788c949667","joinville","SC",254,263,115,26533.32,5241.95,31775.27,4.39
"a3b0df0065e264a91b7bbf5f844af5cd","sao bernardo do capo","SP",2,2,2,186.69,32.06,218.75,5.00
"a3b42d266fa8afc874b909422ce88582","orlandia","SP",1,6,1,839.40,81.84,921.24,5.00
"a3dd39f583bc80bd8c5901c95878921e","salvador","BA",34,37,3,4607.81,804.35,5412.16,4.59
"a3e9a2c700480d9bb01fba070ba80a0e","ibitinga","SP",130,144,72,13440.80,2883.09,16323.89,4.02
"a3f0b55de503387383c7b1de3ad7f678","curitiba","PR",24,26,13,4348.40,1229.34,5577.74,4.38
"a3fa18b3f688ec0fca3eb8bfcbd2d5b3","são paulo","SP",1,2,1,47.80,36.46,84.26,5.00
"a414555ce331b8c8aea4a9cb8395194d","sao paulo","SP",7,8,4,1450.95,242.64,1693.59,3.57
"a416b6a846a11724393025641d4edd5e","sao paulo","SP",162,181,113,25670.72,2999.80,28670.52,4.16
"a420f60ff1aa9acc80d0e42959f2b313","sao paulo","SP",67,69,23,7443.30,1099.97,8543.27,3.93
"a425f92c199eb576938df686728acd20","curitiba","PR",17,19,18,1165.80,308.95,1474.75,4.37
"a435b009cd956ea60748b5cfbddf2e24","franca","SP",3,3,2,361.18,45.21,406.39,4.33
"a44fb5a447105f8469bdf16bf9159f25","porto alegre","RS",19,19,11,3706.10,586.61,4292.71,4.05
"a45314082d50d578a4721c9787ce09ab","mirassol","SP",2,2,2,424.90,29.02,453.92,5.00
"a45765f8afb1e594b22bf9e974b46765","sao paulo","SP",1,1,1,79.99,8.93,88.92,4.00
"a478c7961d6a992065b24e63b366f90b","blumenau","SC",8,9,5,1281.50,170.06,1451.56,4.89
"a49928bcdf77c55c6d6e05e09a9b4ca5","sao paulo","SP",98,106,3,8816.70,1757.55,10574.25,2.95
"a4b6b9b992b46e9ef863637af96e04bc","florianopolis","SC",7,14,6,7147.00,305.36,7452.36,2.57
"a4b8d97cd5d3674eeff96abc99d8ed67","sumare","SP",1,1,1,214.08,19.30,233.38,1.00
"a4bd6e9adf39b63f43dc545d3ca1f53d","rio de janeiro","RJ",4,5,4,1848.59,112.38,1960.97,4.60
"a4e634166243bbb3a13fa584463fa468","osasco","SP",2,2,2,155.55,45.63,201.18,2.00
"a4fc6eadaff1576af888509a53420f6a","sao caetano do sul","SP",1,1,1,100.86,20.76,121.62,3.00
"a513150f33f99a06569e9cd5c4bb889b","sao paulo","SP",2,2,2,677.00,34.25,711.25,4.50
"a5259c149128e82c9d6d46e0c1c812bb","ji parana","RO",8,8,7,1182.26,438.87,1621.13,3.88
"a53f60f05f822b5c621a50ff6a5cb362","uberlandia","MG",4,6,4,415.40,129.13,544.53,2.60
"a56a8043ebf66e42119618fb8cf232c6","joinville","SC",1,1,1,83.00,23.73,106.73,5.00
"a56e351445e5863fc8960640ba9190c7","itajai","SC",3,4,2,760.92,65.06,825.98,4.25
"a5a1bfcf728ab0e19182959cf0771ee4","socorro","SP",21,24,6,1812.96,347.89,2160.85,4.29
"a5bff0f43eb51f0cad7c37fac7244c8a","sao paulo","SP",4,5,2,445.00,96.27,541.27,4.80
"a5cba26a62b8b4d0145b68b841e62e7f","campo mourao","PR",54,55,18,14737.84,1382.82,16120.66,4.53
"a5dd1946fb63ada8bcaa0c9cd8f11e22","caruaru","PE",6,7,6,219.62,206.71,426.33,3.86
"a5ff20ff766e7f50bd5066f33da14413","sao paulo","SP",2,4,3,66.59,43.58,110.17,3.00
"a61cc04793308395a840807104365121","jarinu","SP",1,1,1,14.63,23.74,38.37,5.00
"a63bfbaa882c8f4542891b4e2246cc7f","niteroi","RJ",7,7,5,6772.00,264.19,7036.19,4.43
"a64e44665225d19dfc0277eeeaaccc57","sao paulo","SP",6,6,3,335.00,91.76,426.76,5.00
"a663d9c3797e90eac99ff60939416a56","sao paulo","SP",1,1,1,235.00,14.08,249.08,5.00
"a673821011d0cec28146ea42f5ab767f","sao paulo","SP",129,146,53,13863.69,2626.45,16490.14,3.89
"a67780aba9dd436e7ac0aa1f889e73ec","presidente prudente","SP",6,6,5,863.00,178.04,1041.04,3.67
"a69aa24cec11168e7e39a3fbc727e925","carapicuiba","SP",3,3,2,105.97,34.32,140.29,5.00
"a6bd7d1ccdac48c6b33b28596b7eb122","mamanguape","PB",16,16,16,14368.61,678.02,15046.63,3.33
"a6fe7de3d16f6149ffe280349a8535a0","franca","SP",51,52,12,2904.80,742.62,3647.42,4.00
"a70e9066dbfd10b6b97a3f54a1356762","mandaguari","PR",2,4,2,1716.00,311.40,2027.40,5.00
"a72c2f59332659e361d647515c698798","flores da cunha","RS",5,6,3,802.90,131.03,933.93,4.83
"a72f15980dc3e9bfd1a49ac9b2f3af65","marilia","SP",1,1,1,89.90,18.73,108.63,4.00
"a7a9b880c49781da66651ccf4ba9ac38","itirapina","SP",3,4,4,307.60,65.47,373.07,3.75
"a7b7354cc588f7566a848bcbb1ce3d96","sao paulo","SP",2,2,1,79.80,25.07,104.87,4.00
"a7c53f6b3b61adbdaa99dda97e8cbd56","barretos","SP",1,1,1,99.00,11.30,110.30,4.00
"a7c88262832dfc683781d6a421edefae","mogi das cruzes","SP",5,5,5,1520.00,82.42,1602.42,4.20
"a7d0f8dd44f57ef6de7f7f02e3d82630","sao paulo","SP",2,2,2,73.79,25.88,99.67,4.50
"a7dc4098e4da6e41b426269d12ae7e91","sao paulo","SP",2,3,2,518.00,36.45,554.45,3.67
"a7ecf689b40a44361e259b28939023e4","vila velha","ES",1,1,1,389.00,21.91,410.91,5.00
"a7f13822ceb966b076af67121f87b063","itaquaquecetuba","SP",75,86,32,12477.64,3117.48,15595.12,3.44
"a806a4bb063ea7ca6d374eafa50a6058","serra","ES",5,6,5,294.40,110.87,405.27,3.83
"a81466620e46a6970b22ef40379fdfc9","sao ludgero","SC",2,2,1,321.80,32.98,354.78,5.00
"a8739afb32aaa45e01815ca76f76f54b","sao bernardo do campo","SP",13,15,8,298.83,264.73,563.56,3.47
"a888faf2d1baececa6baf9c3d603ee1f","umuarama","PR",54,55,19,17765.80,1121.52,18887.32,4.05
"a89e143d5211473ae18db9577ee34b64","limeira","SP",2,2,2,140.00,19.68,159.68,3.00
"a90a5da8b09e44264a177c0374a5ac87","ponta grossa","PR",3,3,2,74.70,72.60,147.30,4.33
"a938325a4b357fd23a6a4d5bb126408e","nilopolis","RJ",24,25,20,3231.00,560.81,3791.81,3.88
"a9415cf907dfa12f9ed18693244f5329","prados","MG",1,2,1,210.00,175.42,385.42,5.00
"a99504ac23ed125aaf5302af6cc30af9","batatais","SP",1,1,1,978.00,47.24,1025.24,5.00
"a9ae440659f48b7849df83e82734150b","santo andre","SP",1,1,1,285.00,27.02,312.02,5.00
"a9b533a26e898b12e8b8d4c07279bf4d","rio de janeiro","RJ",4,4,1,119.60,71.46,191.06,5.00
"aa17b35ce4de7b565be3249ba838944f","jundiai","SP",2,2,1,79.80,34.20,114.00,4.50
"aa1eb17b9fdf6dfd546e25c45c7b9235","sao paulo","SP",3,4,2,117.99,36.27,154.26,4.50
"aa2640d851ec322526f1295bbeb20092","sao paulo","SP",1,2,1,159.98,22.36,182.34,3.00
"aa762680c40618316a896838866140ea","curitiba","PR",3,3,1,261.00,62.46,323.46,3.33
"aa8af66c623d7d544dfe4bb85b5ebe3b","betim","MG",1,1,1,99.00,15.57,114.57,5.00
"aac29b1b99776be73c3049939652091d","uberlandia","MG",98,138,14,6755.91,2709.61,9465.52,3.94
"aac51c486b672a9850d59f3e84b1cf88","sao paulo","SP",10,13,6,728.28,131.29,859.57,4.77
"aadfe0417e61315688b6bd7043361e25","goiania","GO",1,1,1,289.90,14.28,304.18,4.00
"aae3bfea055532c57fb453ed3ec80b30","santo andre","SP",48,50,5,3057.92,799.25,3857.17,3.55
"aae5953b9edddf14749c0d65d60eb4b9","belo horizonte","MG",2,2,2,173.00,29.90,202.90,5.00
"aae5e7b457a3c72ee230a47d98fceda5","sao jose dos pinhas","PR",5,7,2,604.80,140.77,745.57,4.14
"aaed1309374718fdd995ee4c58c9dfcd","timbo","SC",105,112,54,9376.95,2331.07,11708.02,4.05
"aafe36600ce604f205b86b5084d3d767","sao jose","SC",129,131,30,9251.40,2421.80,11673.20,4.38
"ab27bbbad5239bc31a34709275a70db4","tatui","SP",3,11,3,382.90,102.15,485.05,5.00
"ab3e0c171fe84a7ba7de130f19cfb485","colorado","PR",7,10,5,863.42,172.28,1035.70,3.20
"ab75b89cc49c9ab3160d0c91565a442a","tupa","SP",2,2,2,37.98,15.85,53.83,1.50
"ab91571efab27993ff2f6b36e38055c3","sao paulo","SP",3,4,1,102.24,56.69,158.93,4.75
"ab9db4cf53b08b828b64dccaafc2d9f0","paraiso do sul","RS",5,5,4,277.67,125.76,403.43,4.20
"aba1721a889e04decc910aa13b768ef4","sao paulo","SP",83,92,76,14103.30,1249.17,15352.47,4.46
"abbf6046bbdf1028606a5bc7f00c99e7","xanxere","SC",7,7,4,2217.15,175.99,2393.14,4.14
"abc015ebac1d283a323ca9db35ede4b9","ribeirao preto","SP",12,13,8,1106.80,222.85,1329.65,4.38
"abcd2cb37d46c2c8fb1bf071c859fc5b","cuiaba","MT",45,52,32,4880.22,1320.40,6200.62,4.25
"abe021b01ba992245271b9aa422032df","curitiba","PR",2,2,2,6720.00,117.24,6837.24,3.50
"abe42c5d03695b4257b5c6cbf4e6784e","rio de janeiro","RJ",50,50,37,17159.00,999.23,18158.23,3.92
"ac137bac82ffa8548e62bd9d01d2a14f","sao paulo","SP",1,1,1,49.60,9.34,58.94,1.00
"ac1ed5fc15901fbc92920361eb4ab350","sao paulo","SP",1,1,1,110.25,13.79,124.04,1.00
"ac3508719a1d8f5b7614b798f70af136","canoas","RS",103,104,48,12775.84,3016.39,15792.23,4.57
"ac51cac5e20d69ff485a54746488ef48","ribeirao preto","SP",4,4,4,759.90,73.87,833.77,3.50
"ac6417315ae5da8f9a38ee11de6f7780","aruja","SP",8,8,7,788.90,182.53,971.43,3.75
"ac9b01377919cdbd2a1bbb8d5837c70b","mogi das cruzes","SP",1,1,1,55.90,23.54,79.44,3.00
"acadd4d36859671cb635527c6c977533","santa rosa de viterbo","SP",12,12,9,2381.00,265.94,2646.94,4.25
"acb6c2ca5c82411c1fdb88d5fd5eb95e","sao paulo","SP",10,11,5,413.88,161.61,575.49,3.73
"acce39e832338debb07b02385cde5967","contagem","MG",44,44,30,4748.10,1175.56,5923.66,4.48
"ace601496e211a664100321f038f50af","sao paulo","SP",1,1,1,165.00,14.92,179.92,2.00
"aced59e9b31ef866a94f9e7f29d8d418","sao paulo","SP",61,67,19,7268.50,1047.30,8315.80,4.45
"acf974e4d5950ad143a247471b831eb9","caxias do sul","RS",5,12,3,423.80,329.82,753.62,4.80
"ad14615bdd492b01b0d97922e87cb87f","tubarao","SC",1,1,1,8.25,10.96,19.21,5.00
"ad273c9eb54ecb4532de4bf75bae9e4e","curitiba","PR",10,11,8,645.00,184.75,829.75,3.82
"ad420dd0c4f92f8af951ac24b86d0cf5","fronteira","MG",42,46,23,4705.29,913.11,5618.40,4.16
"ad738d3fcf42655ed15c4960b7b6c601","novo hamburgo","RS",1,1,1,65.00,15.89,80.89,1.00
"ad75519a07f039025e83795a4418470f","santa terezinha de goias","GO",3,9,3,302.10,115.82,417.92,3.22
"ad781527c93d00d89a11eecd9dcad7c1","sao jose do rio preto","SP",44,44,2,6899.57,2379.69,9279.26,3.07
"ad87df7699e83b8a91822a4a0b765c3a","jaguariuna","SP",6,7,5,349.90,88.72,438.62,3.71
"ad8ada0ffa993cb1197d102d9ab21a3e","araguari","MG",1,2,1,599.80,56.36,656.16,1.00
"ad8b531ae67582f096925cff5630d0d1","castro","PR",3,3,3,208.35,67.56,275.91,3.00
"ad97a199236354e53fcd91a5a913e9a2","brusque","SC",17,18,8,13205.90,868.80,14074.70,4.50
"adbc26658d6c7b4b6219f9d934598091","curitiba","PR",88,92,9,11806.40,1885.85,13692.25,4.05
"adbe70ab2c97442046d393988c8d1d27","maua","SP",5,5,2,289.50,65.15,354.65,5.00
"adcf50477d6a1f5d91bb9d54c4903cb5","claudio","MG",19,38,15,1425.14,798.66,2223.80,3.13
"ade45994b717ccee333492330fbf037b","umuarama","PR",10,10,6,7196.00,283.63,7479.63,4.50
"aded58c8142dedc5494a81f948431fab","rio de janeiro","RJ",4,5,4,289.50,89.98,379.48,3.20
"ae45ad30c2d2e5913094769690a239d2","franca","SP",1,2,1,251.80,31.26,283.06,5.00
"ae45df84722b1d15c5f32b23a095746c","sao paulo","SP",9,12,10,901.83,163.66,1065.49,4.83
"ae7ab174effdead6c241e547e4ca13f0","arapongas","PR",6,7,5,2778.60,795.46,3574.06,3.86
"ae8bfdbf1c2a2a2dee92d799db0a31c6","toledo","PR",8,8,6,339.92,146.22,486.14,4.13
"ae9690c6e8fee182c28c9ff8e11ca52c","sao paulo","SP",1,1,1,47.40,12.41,59.81,5.00
"aeb36d67f1414f234d42a29e27cf1f17","santo andre","SP",4,4,4,3263.80,284.30,3548.10,4.50
"aec99834ab5d38ead22766ada8497e87","colombo","PR",1,1,1,459.00,17.51,476.51,5.00
"af3ef48d0e13835e529c29ac573c63e5","araraquara","SP",21,21,12,1405.63,467.50,1873.13,3.76
"af4a0e4cfe1d9c26b6712b1be25a72e5","mateus leme","MG",21,26,17,8757.98,593.62,9351.60,3.50
"af7cdac9d9897cddead9c6b08976c642","laranjal paulista","SP",6,6,5,543.54,150.47,694.01,3.67
"afa6714acee029b2dfdf357e5579cc03","descalvado","SP",16,17,8,3220.76,382.82,3603.58,4.06
"afac9f6b0c4e5f0a7ee87e922cd0f873","bauru","SP",1,1,1,20.99,11.85,32.84,1.00
"afe0067131b73e40875c9b6c10bd2e21","lagoa da prata","MG",46,46,7,5130.40,1125.45,6255.85,4.20
"b00af24704019bd2e1b335e70ad11f7c","salvador","BA",1,1,1,189.00,18.25,207.25,5.00
"b01c2b7b8599b325103ebcddc67413e1","venancio aires","RS",4,4,1,169.45,72.67,242.12,4.75
"b026643914f651e8371425e5b8a1e780","rio de janeiro","RJ",1,1,1,27.90,15.10,43.00,5.00
"b0398568231ba5e6734af1881671a317","colatina","ES",4,4,3,656.77,113.35,770.12,4.00
"b05b432bf68945d4d9783f9e3ca29ee8","birigui","SP",2,2,2,224.80,26.09,250.89,4.50
"b080809eaacb49e5ca07290981472431","belo horizonte","MG",11,11,6,424.00,143.40,567.40,4.82
"b0b346d3a89f5eb4c2968af3f083cd43","campinas","SP",11,12,6,614.00,212.60,826.60,3.08
"b0f2a6122a90a93eb03e68653dd960e3","curitiba","PR",6,7,4,1620.30,137.98,1758.28,4.86
"b1204cfda1d4948679db3cfc0d3cb95c","guarulhos","SP",7,11,4,2903.70,174.45,3078.15,3.27
"b127efdabeffb5d559349c7b172eb75d","sao paulo","SP",10,10,10,308.50,112.77,421.27,4.80
"b12cfd255810394b60caef18ae163547","cascavel","PR",2,2,1,560.00,166.15,726.15,4.50
"b14db04aa7881970e83ffa9426897925","sorocaba","SP",83,111,12,5898.60,2225.35,8123.95,3.76
"b16d3dadc47d4eb18be3d88bad0775ce","estancia velha","RS",10,11,10,722.10,178.44,900.54,4.36
"b17b679f4f5ce2e03ce6968c62648246","ribeirao preto","SP",55,57,36,4084.75,1076.07,5160.82,3.61
"b18871c324516afa228a13e8f1ef0ae9","sao paulo","SP",9,23,5,1064.60,243.80,1308.40,3.96
"b18dc380845b24038cfc48006478f099","diadema","SP",44,54,12,8353.30,895.63,9248.93,3.92
